name,n_nodes,predicted_cell_type,stage1_correct,neurite_macro_f1,macro_f1,accuracy,n_apical_gt,n_basal_gt,n_axon_gt
202829_067_edited.swc,119051,pyramidal,True,1.0,1.0,1.0,0,3551,115498
202829_068_edited.swc,40896,pyramidal,True,1.0,1.0,1.0,1685,1252,37958
202829_084_edited.swc,12103,pyramidal,True,1.0,1.0,1.0,1823,1255,9024
202829_085_edited.swc,53935,pyramidal,True,1.0,1.0,1.0,0,2428,51505
202829_087_edited.swc,9930,pyramidal,True,0.6134,0.71,0.929,705,1852,7372
202829_091_edited.swc,20396,pyramidal,True,1.0,1.0,1.0,1955,1646,16792
202829_094_edited.swc,20062,pyramidal,True,1.0,1.0,1.0,1726,1263,17072
202829_095_edited.swc,8287,pyramidal,True,1.0,1.0,1.0,1378,922,5986
202829_099_edited.swc,12775,pyramidal,True,1.0,1.0,1.0,1499,932,10343
202829_104_edited.swc,9991,pyramidal,True,1.0,1.0,1.0,0,1631,8359
202829_110_edited.swc,14780,pyramidal,True,1.0,1.0,1.0,1541,1028,12210
202829_115_edited.swc,12197,pyramidal,True,1.0,1.0,1.0,0,2467,9728
202829_121_edited.swc,11462,pyramidal,True,1.0,1.0,1.0,2008,972,8481
202829_129_edited.swc,11001,pyramidal,True,1.0,1.0,1.0,1455,1039,8506
202829_130_edited.swc,16912,pyramidal,True,1.0,1.0,1.0,2015,731,14165
210009_012_edited.swc,17495,pyramidal,True,1.0,1.0,1.0,1713,1106,14675
210009_021_edited.swc,19813,pyramidal,True,1.0,1.0,1.0,2223,968,16621
210009_025_edited.swc,31946,pyramidal,True,1.0,1.0,1.0,2445,717,28783
210012_002_edited.swc,37117,pyramidal,True,1.0,1.0,1.0,2445,1480,33191
210013_011_edited.swc,28886,pyramidal,True,1.0,1.0,1.0,2422,1299,25164
210013_012_edited.swc,53363,pyramidal,True,1.0,1.0,1.0,0,2639,50723
210013_013_edited.swc,53052,pyramidal,True,0.3509,0.5132,0.9519,2551,71,50427
210013_014_edited.swc,16151,pyramidal,True,1.0,1.0,1.0,2408,2062,11680
210014_048_edited.swc,40721,pyramidal,True,1.0,1.0,1.0,1981,1425,37314
210014_049_edited.swc,48499,pyramidal,True,1.0,1.0,1.0,1857,1485,45155
210014_050_edited.swc,25357,pyramidal,True,1.0,1.0,1.0,1861,977,22518
210014_052_edited.swc,32493,pyramidal,True,1.0,1.0,1.0,1384,1146,29962
210014_058_edited.swc,15276,pyramidal,True,1.0,1.0,1.0,1533,1242,12500
210014_061_edited.swc,45975,pyramidal,True,1.0,1.0,1.0,0,2962,43012
210014_066_edited.swc,38163,pyramidal,True,1.0,1.0,1.0,1763,1030,35369
210014_069_edited.swc,17111,pyramidal,True,1.0,1.0,1.0,1562,718,14830
210014_070_edited.swc,12944,pyramidal,True,1.0,1.0,1.0,1590,788,10565
210014_071_edited.swc,24561,pyramidal,True,1.0,1.0,1.0,1986,1034,21539
210014_073_edited.swc,14543,pyramidal,True,1.0,1.0,1.0,2384,829,11329
210014_074_edited.swc,26033,pyramidal,True,1.0,1.0,1.0,1583,1114,23335
210014_079_edited.swc,24852,pyramidal,True,1.0,1.0,1.0,2227,1167,21457
210107_011_edited.swc,57408,pyramidal,True,1.0,1.0,1.0,0,1794,55613
210107_013_edited.swc,14597,pyramidal,True,1.0,1.0,1.0,1472,1086,12038
210107_014_edited.swc,25819,pyramidal,True,1.0,1.0,1.0,1817,1445,22556
210107_018_edited.swc,19372,pyramidal,True,1.0,1.0,1.0,2351,1178,15842
210107_021_edited.swc,23595,pyramidal,True,1.0,1.0,1.0,2006,1184,20404
210107_022_edited.swc,41730,pyramidal,True,1.0,1.0,1.0,0,2429,39300
210107_023_edited.swc,38278,pyramidal,True,0.5605,0.6704,0.9476,2148,2007,34122
210107_025_edited.swc,15162,pyramidal,True,1.0,1.0,1.0,1762,1068,12330
210107_026_edited.swc,17838,pyramidal,True,1.0,1.0,1.0,1834,868,15135
210107_029_edited.swc,12726,pyramidal,True,0.1977,0.3982,0.065,10765,826,1134
210107_030_edited.swc,62639,pyramidal,True,1.0,1.0,1.0,0,3509,59122
210107_032_edited.swc,9023,pyramidal,True,0.5943,0.6957,0.9123,1427,791,6804
210107_034_edited.swc,23453,pyramidal,True,0.6004,0.7003,0.955,2128,1056,20268
210107_038_edited.swc,14201,pyramidal,True,1.0,1.0,1.0,1645,671,11883
210107_040_edited.swc,50197,pyramidal,True,1.0,1.0,1.0,1926,1205,47065
210107_042_edited.swc,25226,pyramidal,True,1.0,1.0,1.0,2377,1050,21797
210107_046_edited.swc,32022,pyramidal,True,1.0,1.0,1.0,2685,736,28600
210107_047_edited.swc,23770,pyramidal,True,1.0,1.0,1.0,2077,1025,20667
210107_052_edited.swc,22328,pyramidal,True,1.0,1.0,1.0,1251,1029,20047
210107_053_edited.swc,15647,pyramidal,True,1.0,1.0,1.0,1824,942,12880
210107_054_edited.swc,30091,pyramidal,True,1.0,1.0,1.0,0,1276,28814
210107_057_edited.swc,15818,pyramidal,True,1.0,1.0,1.0,3121,1141,11555
210109_007_edited.swc,30471,pyramidal,True,1.0,1.0,1.0,1560,1218,27692
210109_008_edited.swc,36639,pyramidal,True,0.5479,0.661,0.9642,1311,1185,34142
210109_019_edited.swc,27214,pyramidal,True,1.0,1.0,1.0,2480,899,23834
210109_023_edited.swc,55865,pyramidal,True,1.0,1.0,1.0,0,8283,47579
210109_025_edited.swc,16445,pyramidal,True,1.0,1.0,1.0,1929,1203,13312
210109_026_edited.swc,13889,pyramidal,True,1.0,1.0,1.0,1640,1458,10790
210109_032_edited.swc,53443,pyramidal,True,1.0,1.0,1.0,0,1981,51461
210109_046_edited.swc,10967,pyramidal,True,1.0,1.0,1.0,1447,833,8686
210109_047_edited.swc,9625,pyramidal,True,1.0,1.0,1.0,0,1279,8345
210109_050_edited.swc,12365,pyramidal,True,1.0,1.0,1.0,1493,663,10208
210109_051_edited.swc,25093,pyramidal,True,1.0,1.0,1.0,2141,1044,21907
210109_068_edited.swc,15226,pyramidal,True,1.0,1.0,1.0,1444,907,12874
210110_001_edited.swc,35068,pyramidal,True,1.0,1.0,1.0,0,2063,33004
210110_003_edited.swc,26920,pyramidal,True,1.0,1.0,1.0,2189,1109,23621
210110_007_edited.swc,13354,pyramidal,True,1.0,1.0,1.0,2176,1036,10141
210110_008_edited.swc,15109,pyramidal,True,1.0,1.0,1.0,1693,609,12806
210110_012_edited.swc,19307,pyramidal,True,1.0,1.0,1.0,2021,1040,16245
210110_013_edited.swc,19400,pyramidal,True,1.0,1.0,1.0,2086,1069,16244
210110_020_edited.swc,16349,pyramidal,True,1.0,1.0,1.0,1585,873,13890
210110_022_edited.swc,14371,pyramidal,True,1.0,1.0,1.0,2113,1143,11114
210110_023_edited.swc,21367,pyramidal,True,1.0,1.0,1.0,2245,2210,16911
210110_024_edited.swc,18167,pyramidal,True,1.0,1.0,1.0,1823,1189,15154
210110_026_edited.swc,32193,pyramidal,True,1.0,1.0,1.0,2182,1213,28797
210110_027_edited.swc,33930,pyramidal,True,1.0,1.0,1.0,2486,1762,29681
210110_034_edited.swc,21694,pyramidal,True,1.0,1.0,1.0,2054,721,18918
210110_042_edited.swc,59740,pyramidal,True,1.0,1.0,1.0,0,2225,57514
210110_047_edited.swc,12428,pyramidal,True,1.0,1.0,1.0,1907,950,9570
210110_056_edited.swc,21043,pyramidal,True,1.0,1.0,1.0,1836,917,18289
210110_057_edited.swc,26528,pyramidal,True,1.0,1.0,1.0,2298,1131,23098
210110_059_edited.swc,14058,pyramidal,True,1.0,1.0,1.0,1898,1093,11066
210110_066_edited.swc,34730,pyramidal,True,1.0,1.0,1.0,0,1495,33234
210111_011_edited.swc,30565,pyramidal,True,1.0,1.0,1.0,1317,1717,27530
210111_014_edited.swc,17850,pyramidal,True,1.0,1.0,1.0,2312,1178,14358
210111_015_edited.swc,28682,pyramidal,True,1.0,1.0,1.0,2324,1245,25112
210111_016_edited.swc,25883,pyramidal,True,0.6122,0.7091,0.9608,2598,1015,22269
210111_019_edited.swc,19664,pyramidal,True,1.0,1.0,1.0,0,2116,17547
210111_020_edited.swc,54632,pyramidal,True,1.0,1.0,1.0,1868,1297,51466
210111_052_edited.swc,61534,pyramidal,True,1.0,1.0,1.0,2272,1653,57608
210111_053_edited.swc,61524,pyramidal,True,1.0,1.0,1.0,2950,2605,55955
210111_056_edited.swc,20123,pyramidal,True,1.0,1.0,1.0,1912,938,17272
210111_074_edited.swc,44841,pyramidal,True,1.0,1.0,1.0,0,2317,42523
210111_090_edited.swc,28755,pyramidal,True,1.0,1.0,1.0,2215,1318,25221
210111_095_edited.swc,22300,pyramidal,True,1.0,1.0,1.0,1825,1377,19097
210111_096_edited.swc,14946,pyramidal,True,1.0,1.0,1.0,1945,1316,11684
210111_097_edited.swc,17442,pyramidal,True,0.594,0.6955,0.9235,2396,1335,13710
210111_098_edited.swc,8997,pyramidal,True,0.5,0.6667,0.7944,0,1850,7146
210111_099_edited.swc,25842,pyramidal,True,1.0,1.0,1.0,2862,1315,21664
210111_100_edited.swc,18638,pyramidal,True,1.0,1.0,1.0,2029,1091,15517
210111_102_edited.swc,59334,pyramidal,True,1.0,1.0,1.0,0,4325,55008
210111_108_edited.swc,18864,pyramidal,True,1.0,1.0,1.0,1851,1524,15487
210111_160_edited.swc,31310,pyramidal,True,1.0,1.0,1.0,0,2080,29229
210111_161_edited.swc,23406,pyramidal,True,1.0,1.0,1.0,0,1925,21479
210111_166_edited.swc,13423,pyramidal,True,1.0,1.0,1.0,1821,1225,10376
210111_167_edited.swc,38013,pyramidal,True,1.0,1.0,1.0,0,2796,35214
210111_190_edited.swc,14632,pyramidal,True,1.0,1.0,1.0,0,3017,11614
210111_191_edited.swc,13046,pyramidal,True,1.0,1.0,1.0,2533,1063,9449
210111_193_edited.swc,35410,pyramidal,True,1.0,1.0,1.0,0,1802,33607
210131_001_edited.swc,15660,pyramidal,True,1.0,1.0,1.0,1580,1116,12963
210131_002_edited.swc,26147,pyramidal,True,1.0,1.0,1.0,1993,1051,23102
210131_003_edited.swc,14509,pyramidal,True,1.0,1.0,1.0,1433,1085,11990
210131_004_edited.swc,16567,pyramidal,True,1.0,1.0,1.0,1831,874,13861
210131_005_edited.swc,16445,pyramidal,True,1.0,1.0,1.0,1875,1249,13320
210131_007_edited.swc,60387,pyramidal,True,1.0,1.0,1.0,0,3808,56578
210131_008_edited.swc,12630,pyramidal,True,1.0,1.0,1.0,1607,1075,9947
210132_003_edited.swc,14079,pyramidal,True,1.0,1.0,1.0,1378,1171,11529
210132_004_edited.swc,18415,pyramidal,True,1.0,1.0,1.0,2051,618,15745
210248_003_edited.swc,41434,pyramidal,True,1.0,1.0,1.0,1561,1335,38537
210248_005_edited.swc,39014,pyramidal,True,1.0,1.0,1.0,2508,1219,35286
210248_006_edited.swc,55341,pyramidal,True,1.0,1.0,1.0,1892,1603,51844
210248_007_edited.swc,82355,pyramidal,True,1.0,1.0,1.0,0,3653,78701
210248_010_edited.swc,31456,pyramidal,True,1.0,1.0,1.0,2646,1500,27254
210248_012_edited.swc,66197,pyramidal,True,0.5623,0.6717,0.9626,2716,2476,61004
210248_013_edited.swc,48435,pyramidal,True,1.0,1.0,1.0,2155,1651,44628
210248_024_edited.swc,34944,pyramidal,True,1.0,1.0,1.0,0,1608,33335
210248_037_edited.swc,35187,pyramidal,True,1.0,1.0,1.0,2239,1121,31826
210248_049_edited.swc,45997,pyramidal,True,1.0,1.0,1.0,2924,1432,41640
210249_002_edited.swc,8538,pyramidal,True,1.0,1.0,1.0,0,1353,7184
210249_004_edited.swc,42145,pyramidal,True,1.0,1.0,1.0,0,1949,40195
210249_005_edited.swc,29807,pyramidal,True,1.0,1.0,1.0,1668,1840,26298
210249_008_edited.swc,23651,pyramidal,True,1.0,1.0,1.0,2166,1285,20199
210251_005_edited.swc,24221,pyramidal,True,0.5951,0.6963,0.9468,2357,1289,20573
210251_056_edited.swc,46250,pyramidal,True,1.0,1.0,1.0,0,2437,43812
210253_001_edited.swc,29412,pyramidal,True,1.0,1.0,1.0,0,2217,27194
210253_002_edited.swc,49825,pyramidal,True,0.7614,0.821,0.9707,3041,1095,45688
210253_003_edited.swc,29109,pyramidal,True,1.0,1.0,1.0,2839,943,25326
210253_004_edited.swc,26145,pyramidal,True,1.0,1.0,1.0,2167,1161,22816
210253_005_edited.swc,18037,pyramidal,True,1.0,1.0,1.0,1764,875,15397
210253_007_edited.swc,98029,pyramidal,True,1.0,1.0,1.0,0,3036,94991
210253_009_edited.swc,30812,pyramidal,True,0.5533,0.665,0.9637,1118,1085,28607
210253_011_edited.swc,50397,pyramidal,True,1.0,1.0,1.0,2734,1671,45991
210253_014_edited.swc,37312,pyramidal,True,1.0,1.0,1.0,1552,1109,34650
210253_015_edited.swc,28364,pyramidal,True,1.0,1.0,1.0,1837,1407,25119
202233_007_edited.swc,57064,pyramidal,True,1.0,1.0,1.0,2886,1872,52305
202269_001_edited.swc,104901,pyramidal,True,1.0,1.0,1.0,2629,1988,100272
202269_004_edited.swc,118521,pyramidal,True,1.0,1.0,1.0,2803,2087,113622
202401_137_edited.swc,69637,pyramidal,True,1.0,1.0,1.0,2922,2297,64417
202401_138_edited.swc,121907,pyramidal,True,0.8442,0.8832,0.9901,2999,2224,116683
202401_213_edited.swc,60914,pyramidal,True,1.0,1.0,1.0,3477,1206,56229
202428_004_edited.swc,41485,pyramidal,True,1.0,1.0,1.0,0,1927,39556
202428_026_edited.swc,72960,pyramidal,True,1.0,1.0,1.0,0,2946,70012
202428_034_edited.swc,23657,pyramidal,True,1.0,1.0,1.0,2239,1392,20025
202498_021_edited.swc,51862,pyramidal,True,1.0,1.0,1.0,0,2693,49168
202671_001_edited.swc,15935,pyramidal,True,1.0,1.0,1.0,1695,801,13438
202671_002_edited.swc,15934,pyramidal,True,1.0,1.0,1.0,1896,1015,13022
202671_003_edited.swc,21907,pyramidal,True,1.0,1.0,1.0,0,1276,20630
210253_016_edited.swc,35135,pyramidal,True,1.0,1.0,1.0,0,2114,33019
210253_017_edited.swc,27567,pyramidal,True,1.0,1.0,1.0,1792,1032,24742
210253_018_edited.swc,16666,pyramidal,True,1.0,1.0,1.0,1550,859,14256
210253_024_edited.swc,38697,pyramidal,True,1.0,1.0,1.0,0,2975,35721
210253_025_edited.swc,28806,pyramidal,True,1.0,1.0,1.0,2061,1356,25388
210253_026_edited.swc,24482,pyramidal,True,1.0,1.0,1.0,2456,1041,20984
210253_028_edited.swc,46407,pyramidal,True,1.0,1.0,1.0,3919,1827,40660
210253_029_edited.swc,10832,pyramidal,True,1.0,1.0,1.0,1476,1089,8266
210665_006_edited.swc,34829,pyramidal,True,1.0,1.0,1.0,2374,1355,31099
210669_016_edited.swc,19240,pyramidal,True,1.0,1.0,1.0,2218,1420,15601
210670_015_edited.swc,10400,pyramidal,True,1.0,1.0,1.0,1164,730,8505
210670_016_edited.swc,31902,pyramidal,True,0.825,0.8833,0.9602,0,2449,29452
210670_018_edited.swc,35167,pyramidal,True,0.5352,0.6901,0.0587,34358,808,0
210670_019_edited.swc,32268,pyramidal,True,1.0,1.0,1.0,0,1863,30404
210670_023_edited.swc,17822,pyramidal,True,1.0,1.0,1.0,1045,677,16099
210670_024_edited.swc,21901,pyramidal,True,1.0,1.0,1.0,1453,855,19592
210670_025_edited.swc,25619,pyramidal,True,1.0,1.0,1.0,1630,982,23006
210670_026_edited.swc,45050,pyramidal,True,1.0,1.0,1.0,3148,2089,39812
210670_027_edited.swc,26230,pyramidal,True,1.0,1.0,1.0,0,2418,23811
210670_028_edited.swc,51695,pyramidal,True,1.0,1.0,1.0,0,3527,48167
210671_033_edited.swc,30989,pyramidal,True,1.0,1.0,1.0,1655,896,28437
210671_034_edited.swc,19598,pyramidal,True,1.0,1.0,1.0,1808,677,17112
210671_036_edited.swc,54496,pyramidal,True,1.0,1.0,1.0,2409,1593,50493
210671_037_edited.swc,16483,pyramidal,True,1.0,1.0,1.0,1529,922,14031
210671_038_edited.swc,26789,pyramidal,True,1.0,1.0,1.0,1746,1213,23829
210671_039_edited.swc,38931,pyramidal,True,1.0,1.0,1.0,1677,1417,35835
210671_046_edited.swc,17484,pyramidal,True,1.0,1.0,1.0,2001,807,14674
210671_066_edited.swc,17967,pyramidal,True,1.0,1.0,1.0,1477,991,15498
210671_069_edited.swc,11934,pyramidal,True,1.0,1.0,1.0,1439,864,9630
210671_070_edited.swc,10312,pyramidal,True,1.0,1.0,1.0,1422,837,8052
210671_081_edited.swc,6645,pyramidal,True,1.0,1.0,1.0,2129,932,3583
210694_021_edited.swc,17310,pyramidal,True,1.0,1.0,1.0,2217,1216,13876
210694_025_edited.swc,9723,pyramidal,True,0.5876,0.6907,0.8406,2491,1550,5681
210698_002_edited.swc,13503,pyramidal,True,0.8082,0.8561,0.9347,2078,1000,10424
210698_004_edited.swc,18139,pyramidal,True,1.0,1.0,1.0,2000,1141,14997
210698_005_edited.swc,18462,pyramidal,True,1.0,1.0,1.0,2532,669,15260
210698_006_edited.swc,5408,pyramidal,True,1.0,1.0,1.0,2136,1078,2193
210698_007_edited.swc,21438,pyramidal,True,0.989,0.9918,0.9972,2252,1505,17680
210698_019_edited.swc,11936,pyramidal,True,1.0,1.0,1.0,1454,1179,9302
210698_025_edited.swc,31047,pyramidal,True,1.0,1.0,1.0,0,1965,29081
210698_026_edited.swc,16259,pyramidal,True,1.0,1.0,1.0,2371,655,13232
210700_004_edited.swc,10312,pyramidal,True,1.0,1.0,1.0,1147,1038,8126
210700_006_edited.swc,20808,pyramidal,True,1.0,1.0,1.0,0,2247,18560
210701_009_edited.swc,13067,pyramidal,True,0.5639,0.6729,0.8862,1487,1668,9909
210701_010_edited.swc,44624,pyramidal,True,1.0,1.0,1.0,0,2023,42600
210701_011_edited.swc,46371,pyramidal,True,0.5791,0.7194,0.7584,0,2451,43919
210701_017_edited.swc,90478,pyramidal,True,0.9298,0.9532,0.9879,0,4454,86023
210701_018_edited.swc,12621,pyramidal,True,1.0,1.0,1.0,1499,939,10182
210701_019_edited.swc,45009,pyramidal,True,0.7901,0.86,0.9293,0,5377,39631
210702_006_edited.swc,21955,pyramidal,True,1.0,1.0,1.0,0,1520,20434
210702_014_edited.swc,40926,pyramidal,True,1.0,1.0,1.0,0,3037,37888
210702_015_edited.swc,21220,pyramidal,True,1.0,1.0,1.0,2058,1072,18089
210702_023_edited.swc,7962,pyramidal,True,1.0,1.0,1.0,0,1071,6890
210702_029_edited.swc,22419,pyramidal,True,1.0,1.0,1.0,0,1235,21183
210703_006_edited.swc,44949,pyramidal,True,0.3894,0.542,0.9039,1049,565,43334
210703_016_edited.swc,14293,pyramidal,True,0.5809,0.6857,0.9223,1603,1111,11578
210703_017_edited.swc,40675,pyramidal,True,1.0,1.0,1.0,0,2090,38584
210703_019_edited.swc,44561,pyramidal,True,1.0,1.0,1.0,0,2026,42534
210703_020_edited.swc,23905,pyramidal,True,1.0,1.0,1.0,2598,1276,20030
210703_021_edited.swc,16838,pyramidal,True,1.0,1.0,1.0,0,835,16002
210703_023_edited.swc,16240,pyramidal,True,1.0,1.0,1.0,1798,889,13552
210703_024_edited.swc,31147,pyramidal,True,1.0,1.0,1.0,0,1726,29420
210703_025_edited.swc,22735,pyramidal,True,1.0,1.0,1.0,0,1300,21434
210705_001_edited.swc,16455,pyramidal,True,1.0,1.0,1.0,1991,809,13654
210705_002_edited.swc,16896,pyramidal,True,1.0,1.0,1.0,1943,651,14301
210705_003_edited.swc,44365,pyramidal,True,1.0,1.0,1.0,0,1671,42693
210705_006_edited.swc,7450,pyramidal,True,1.0,1.0,1.0,1110,641,5698
210705_007_edited.swc,18031,pyramidal,True,0.6186,0.7457,0.9547,0,944,17086
210705_008_edited.swc,20384,pyramidal,True,1.0,1.0,1.0,0,1719,18663
210705_009_edited.swc,24038,pyramidal,True,1.0,1.0,1.0,2455,1147,20435
210705_010_edited.swc,24091,pyramidal,True,1.0,1.0,1.0,2253,1248,20589
210705_011_edited.swc,12317,pyramidal,True,1.0,1.0,1.0,2111,1085,9120
210705_012_edited.swc,9295,pyramidal,True,1.0,1.0,1.0,1817,1052,6424
210705_013_edited.swc,36216,pyramidal,True,1.0,1.0,1.0,0,1348,34867
210705_014_edited.swc,2203,pyramidal,True,0.8117,0.9058,0.6832,0,2202,0
210709_002_edited.swc,8063,pyramidal,True,1.0,1.0,1.0,2241,800,5021
210709_003_edited.swc,8241,pyramidal,True,0.5815,0.6861,0.895,1260,865,6115
210709_004_edited.swc,26138,pyramidal,True,0.6116,0.7087,0.9661,2238,885,23013
210709_011_edited.swc,26244,pyramidal,True,0.6334,0.7251,0.9828,452,2039,23752
210711_010_edited.swc,20754,pyramidal,True,1.0,1.0,1.0,2028,1026,17699
210711_011_edited.swc,17556,pyramidal,True,1.0,1.0,1.0,1905,1069,14581
210711_012_edited.swc,34008,pyramidal,True,1.0,1.0,1.0,0,1640,32367
210711_014_edited.swc,18301,pyramidal,True,1.0,1.0,1.0,2406,844,15050
210711_018_edited.swc,22248,pyramidal,True,1.0,1.0,1.0,2184,1046,19017
210711_021_edited.swc,35761,pyramidal,True,1.0,1.0,1.0,0,1566,34194
210711_022_edited.swc,15538,pyramidal,True,1.0,1.0,1.0,1979,813,12744
210711_028_edited.swc,8392,pyramidal,True,1.0,1.0,1.0,0,1857,6534
201990_025_edited.swc,86114,pyramidal,True,0.6397,0.7298,0.9791,1772,2107,82234
201990_057_edited.swc,11476,pyramidal,True,1.0,1.0,1.0,0,1493,9968
202219_005_edited.swc,78591,pyramidal,True,0.9719,0.9789,0.9973,3207,2116,73243
202219_010_edited.swc,31281,pyramidal,True,0.9689,0.9767,0.9961,1239,1356,28684
202219_011_edited.swc,73358,pyramidal,True,0.8366,0.8911,0.973,0,4015,69340
202219_029_edited.swc,46427,pyramidal,True,1.0,1.0,1.0,1950,1119,43348
202219_031_edited.swc,15259,pyramidal,True,1.0,1.0,1.0,1379,814,13061
202220_077_edited.swc,29822,pyramidal,True,0.8847,0.9232,0.9687,0,2493,27318
202228_059_edited.swc,34646,pyramidal,True,0.9667,0.975,0.9934,3268,1834,29539
202230_010_edited.swc,23971,pyramidal,True,1.0,1.0,1.0,1779,1536,20652
202233_006_edited.swc,91730,pyramidal,True,1.0,1.0,1.0,3060,1873,86796
202233_010_edited.swc,89353,pyramidal,True,0.8415,0.8811,0.9883,2735,1677,84940
202237_108_edited.swc,37518,pyramidal,True,1.0,1.0,1.0,1216,861,35440
202240_012_edited.swc,46841,pyramidal,True,1.0,1.0,1.0,0,3152,43686
202240_016_edited.swc,37004,pyramidal,True,0.8129,0.8753,0.9486,0,3494,33508
202240_017_edited.swc,41036,pyramidal,True,1.0,1.0,1.0,0,1401,39616
202240_018_edited.swc,41577,pyramidal,True,1.0,1.0,1.0,0,1844,39722
202241_002_edited.swc,44226,pyramidal,True,1.0,1.0,1.0,2376,1933,39913
202246_028_edited.swc,53427,pyramidal,True,1.0,1.0,1.0,3029,1692,48699
202248_024_edited.swc,24732,pyramidal,True,1.0,1.0,1.0,2176,1377,21178
202250_018_edited.swc,38028,pyramidal,True,1.0,1.0,1.0,0,2872,35154
202259_054_edited.swc,26126,pyramidal,True,0.5212,0.6409,0.9664,877,566,24678
202259_129_edited.swc,65119,pyramidal,True,0.7899,0.8599,0.9717,0,3109,61971
202261_029_edited.swc,6616,pyramidal,True,1.0,1.0,1.0,0,2811,3802
202261_030_edited.swc,24177,pyramidal,True,0.5717,0.6788,0.9722,673,845,22655
202261_032_edited.swc,32785,pyramidal,True,1.0,1.0,1.0,1274,691,30806
202261_096_edited.swc,60637,pyramidal,True,1.0,1.0,1.0,2280,1099,57246
202261_116_edited.swc,27094,pyramidal,True,1.0,1.0,1.0,0,2587,24496
202264_036_edited.swc,45110,pyramidal,True,1.0,1.0,1.0,2398,1215,41475
202269_002_edited.swc,98828,pyramidal,True,0.7333,0.8,0.9804,3232,1646,93944
202269_017_edited.swc,78222,pyramidal,True,1.0,1.0,1.0,2884,2377,72953
202274_129_edited.swc,27341,pyramidal,True,1.0,1.0,1.0,1511,1019,24810
202403_124_edited.swc,17120,pyramidal,True,1.0,1.0,1.0,2064,841,14214
202403_125_edited.swc,85402,pyramidal,True,1.0,1.0,1.0,2785,1719,80897
202403_126_edited.swc,104418,pyramidal,True,1.0,1.0,1.0,2877,1854,99686
202403_129_edited.swc,119979,pyramidal,True,0.6179,0.7134,0.9741,3445,3249,113284
202411_001_edited.swc,18950,pyramidal,True,1.0,1.0,1.0,0,3348,15599
202414_255_edited.swc,72484,pyramidal,True,1.0,1.0,1.0,3279,2311,66893
202414_540_edited.swc,62719,pyramidal,True,1.0,1.0,1.0,3192,2206,57320
202414_542_edited.swc,53877,pyramidal,True,1.0,1.0,1.0,1834,1445,50594
202418_001_edited.swc,33930,pyramidal,True,1.0,1.0,1.0,1623,1869,30437
202418_004_edited.swc,22202,pyramidal,True,1.0,1.0,1.0,0,1587,20614
202427_021_edited.swc,64788,pyramidal,True,1.0,1.0,1.0,2198,1572,61017
202427_088_edited.swc,82202,pyramidal,True,1.0,1.0,1.0,2043,1983,78175
202428_023_edited.swc,30065,pyramidal,True,1.0,1.0,1.0,2060,1302,26702
202428_037_edited.swc,42644,pyramidal,True,1.0,1.0,1.0,3145,2214,37284
202429_001_edited.swc,43853,pyramidal,True,1.0,1.0,1.0,3754,1871,38224
202461_001_edited.swc,20233,pyramidal,True,1.0,1.0,1.0,2370,1374,16487
202461_007_edited.swc,120271,pyramidal,True,1.0,1.0,1.0,2220,2273,115777
202464_021_edited.swc,40076,pyramidal,True,1.0,1.0,1.0,0,2496,37574
202498_003_edited.swc,32575,pyramidal,True,1.0,1.0,1.0,1237,715,30622
202498_014_edited.swc,16943,pyramidal,True,0.4452,0.5839,0.9446,939,237,15766
202498_015_edited.swc,10341,pyramidal,True,1.0,1.0,1.0,1072,613,8655
202565_001_edited.swc,113127,pyramidal,True,0.906,0.9295,0.9943,2387,2248,108491
202567_001_edited.swc,16442,pyramidal,True,0.7172,0.7879,0.9504,1724,1029,13688
202664_007_edited.swc,47549,pyramidal,True,1.0,1.0,1.0,0,5530,42016
202666_033_edited.swc,43167,pyramidal,True,1.0,1.0,1.0,1602,1116,40448
202671_012_edited.swc,15254,pyramidal,True,1.0,1.0,1.0,0,1513,13740
202674_016_edited.swc,19256,pyramidal,True,1.0,1.0,1.0,2427,969,15859
202674_035_edited.swc,45387,pyramidal,True,1.0,1.0,1.0,0,3104,42282
202681_001_edited.swc,76346,pyramidal,True,0.5198,0.6399,0.9722,2126,1350,72869
202681_002_edited.swc,15567,pyramidal,True,0.7581,0.8186,0.9258,2429,818,12319
202681_006_edited.swc,19884,pyramidal,True,1.0,1.0,1.0,1551,997,17335
202803_002_edited.swc,58789,pyramidal,True,1.0,1.0,1.0,1890,1252,55646
202803_003_edited.swc,64318,pyramidal,True,1.0,1.0,1.0,2145,971,61201
202803_016_edited.swc,7705,pyramidal,True,1.0,1.0,1.0,1609,1128,4967
202803_017_edited.swc,12591,pyramidal,True,1.0,1.0,1.0,1441,518,10631
202807_010_edited.swc,34820,pyramidal,True,1.0,1.0,1.0,0,3392,31427
202829_069_edited.swc,107161,pyramidal,True,0.575,0.6812,0.9804,2102,2770,102288
202829_097_edited.swc,30812,pyramidal,True,1.0,1.0,1.0,0,2079,28732
202829_098_edited.swc,13483,pyramidal,True,1.0,1.0,1.0,2050,972,10460
202829_109_edited.swc,24941,pyramidal,True,1.0,1.0,1.0,0,2087,22853
202831_001_edited.swc,15834,pyramidal,True,1.0,1.0,1.0,0,1361,14472
202831_005_edited.swc,54898,pyramidal,True,1.0,1.0,1.0,0,2948,51949
